"date","adeno_A_0_9","adeno_A_10_19","adeno_A_20_29","adeno_A_30_39","adeno_A_40_49","adeno_A_50_59","adeno_A_60_69","adeno_A_70_79","adeno_A_80_89","adeno_A_90_99","adeno_B_0_9","adeno_B_10_19","adeno_B_20_29","adeno_B_30_39","adeno_B_40_49","adeno_B_50_59","adeno_B_60_69","adeno_B_70_79","adeno_B_80_89","adeno_B_90_99","rna_A_0_9","rna_A_10_19","rna_A_20_29","rna_A_30_39","rna_A_40_49","rna_A_50_59","rna_A_60_69","rna_A_70_79","rna_A_80_89","rna_A_90_99","rna_B_0_9","rna_B_10_19","rna_B_20_29","rna_B_30_39","rna_B_40_49","rna_B_50_59","rna_B_60_69","rna_B_70_79","rna_B_80_89","rna_B_90_99","rna_E_0_9","rna_E_10_19","rna_E_20_29","rna_E_30_39","rna_E_40_49","rna_E_50_59","rna_E_60_69","rna_E_70_79","rna_E_80_89","rna_E_90_99","rna_F_0_9","rna_F_10_19","rna_F_20_29","rna_F_30_39","rna_F_40_49","rna_F_50_59","rna_F_60_69","rna_F_70_79","rna_F_80_89","rna_F_90_99","rna_G_0_9","rna_G_10_19","rna_G_20_29","rna_G_30_39","rna_G_40_49","rna_G_50_59","rna_G_60_69","rna_G_70_79","rna_G_80_89","rna_G_90_99"
2022-12-09,0,0,0,0,0,0.155926945947759,0.0940730540522413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.79936844576933,0.351603115364677,0.247234903316407,0.101793535549587,0.157732378201456,0.0922676217985438,0,0,2.5,0.75,1.34873689153866,0.854177791863363,0.445291781048393,0.257720481497345,0.409537810455152,0.184535243597088,0,0,0,4.05,3.68412654565476,4.13044687135534,3.08605639905436,2.31560036232805,1.3962458100536,0.961377362102451,0.74552893266766,0.180617716783773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,1.19905266865399,0.451918892480012,0.39544136776682,0.51544096299469,0.503610864507395,0.184535243597088,0,0,4.75,0.5,0.149684222884664,0.553230460517355,0.445291781048393,0.257720481497345,0.0940730540522413,0,0,0,0,2.25,1.55829480357719,1.44753456322685,1.48340941989844,1.2656543862781,0.773664534702909,0.508368967590789,0.372764466333831,0.0903088583918862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,1.19905266865399,0.451918892480012,0.39544136776682,0.51544096299469,0.503610864507395,0.184535243597088,0,0,4.75,0.5,0.149684222884664,0.553230460517355,0.445291781048393,0.257720481497345,0.0940730540522413,0,0,0,0,2.25,1.55829480357719,1.44753456322685,1.48340941989844,1.2656543862781,0.773664534702909,0.508368967590789,0.372764466333831,0.0903088583918862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,1.19905266865399,0.451918892480012,0.39544136776682,0.51544096299469,0.503610864507395,0.184535243597088,0,0,4.75,0.5,0.149684222884664,0.553230460517355,0.445291781048393,0.257720481497345,0.0940730540522413,0,0,0,0,2.25,1.55829480357719,1.44753456322685,1.48340941989844,1.2656543862781,0.773664534702909,0.508368967590789,0.372764466333831,0.0903088583918862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,1.19905266865399,0.451918892480012,0.39544136776682,0.51544096299469,0.503610864507395,0.184535243597088,0,0,4.75,0.5,0.149684222884664,0.553230460517355,0.445291781048393,0.257720481497345,0.0940730540522413,0,0,0,0,2.25,1.55829480357719,1.44753456322685,1.48340941989844,1.2656543862781,0.773664534702909,0.508368967590789,0.372764466333831,0.0903088583918862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.18711233513731,0.11288766486269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.18711233513731,0.11288766486269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.18711233513731,0.11288766486269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.18711233513731,0.11288766486269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150971561134007,0.0990284388659932,0,0.157732378201456,0.0922676217985438,0,0,0.25,0.25,0.699052668653993,0.753862014748027,0.29708531659798,0,0,0,0,0,5.25,0.5,0.149684222884664,0.251287338249343,0.247234903316407,0.101793535549587,0,0,0,0,0.15,2.25,2.48696853969277,1.86886082711125,1.66125717723894,1.85558746678089,1.33980197762225,0.770092911919595,0.322276670438346,0.0451544291959431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
